epoch,year,season,episode,leecher,title,path
South Park,0,11,3,unknown,South Park - S11E03 - Lice Capades.mkv,../redesign-files/tv/South Park/Season 11/South Park - S11E03 - Lice Capades.mkv
South Park,0,11,6,unknown,South Park - S11E06 - D-Yikes!.mkv,../redesign-files/tv/South Park/Season 11/South Park - S11E06 - D-Yikes!.mkv
South Park,0,13,8,unknown,South Park S13E08 Dead Celebrities.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E08 Dead Celebrities.mp4
South Park,0,13,7,unknown,South Park S13E07 Fatbeard.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E07 Fatbeard.mp4
South Park,0,13,10,unknown,South Park S13E10 W.T.F..mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E10 W.T.F..mp4
South Park,0,13,9,unknown,South Park S13E09 Butters's Bottom Bitch.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E09 Butters's Bottom Bitch.mp4
South Park,0,13,11,unknown,South Park S13E11 Whale Whores.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E11 Whale Whores.mp4
South Park,0,13,4,unknown,South Park S13E04 Eat. Pray. Queef.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E04 Eat. Pray. Queef.mp4
South Park,0,13,5,unknown,South Park S13E05 Fishsticks.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E05 Fishsticks.mp4
South Park,0,13,2,unknown,South Park S13E02 The Coon.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E02 The Coon.mp4
South Park,0,13,14,unknown,South Park S13E14 Pee.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E14 Pee.mp4
South Park,0,13,1,unknown,South Park S13E01 The Ring.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E01 The Ring.mp4
South Park,0,13,3,unknown,South Park S13E03 Margaritaville.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E03 Margaritaville.mp4
South Park,0,13,6,unknown,South Park S13E06 Pinewood Derby.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E06 Pinewood Derby.mp4
South Park,0,13,12,unknown,South Park S13E12 The F Word.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E12 The F Word.mp4
South Park,0,13,13,unknown,South Park S13E13 Dances With Smurfs.mp4,../redesign-files/tv/South Park/Season 13 (360p re-webrip)/South Park S13E13 Dances With Smurfs.mp4
South Park,0,18,8,unknown,South Park S18E08 Cock Magic.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E08 Cock Magic.mp4
South Park,0,18,1,unknown,South Park S18E01 Go Fund Yourself.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E01 Go Fund Yourself.mp4
South Park,0,18,6,unknown,South Park S18E06 Freemium Isnt Free.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E06 Freemium Isnt Free.mp4
South Park,0,18,9,unknown,South Park S18E09 Rehash.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E09 Rehash.mp4
South Park,0,18,2,unknown,South Park S18E02 Gluten Free Ebola.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E02 Gluten Free Ebola.mp4
South Park,0,18,7,unknown,South Park S18E07 Grounded Vindaloop.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E07 Grounded Vindaloop.mp4
South Park,0,18,5,unknown,South Park S18E05 The Magic Bush.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E05 The Magic Bush.mp4
South Park,0,18,4,unknown,South Park S18E04 Handicar.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E04 Handicar.mp4
South Park,0,18,10,unknown,South Park S18E10 Happy Holograms.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E10 Happy Holograms.mp4
South Park,0,18,3,unknown,South Park S18E03 The Cissy.mp4,../redesign-files/tv/South Park/Season 18 (360p re-webrip)/South Park S18E03 The Cissy.mp4
