epoch,year,season,episode,leecher,title,path
Monster,0,1,26,unknown,Monster.s01e26.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e26.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,27,unknown,Monster.s01e27.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e27.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,28,unknown,Monster.s01e28.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e28.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,29,unknown,Monster.s01e29.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e29.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,30,unknown,Monster.s01e30.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e30.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,31,unknown,Monster.s01e31.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e31.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,32,unknown,Monster.s01e32.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e32.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,33,unknown,Monster.s01e33.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e33.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,34,unknown,Monster.s01e34.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e34.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,35,unknown,Monster.s01e35.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e35.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,36,unknown,Monster.s01e36.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e36.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,37,unknown,Monster.s01e37.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e37.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,38,unknown,Monster.s01e38.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e38.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,39,unknown,Monster.s01e39.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e39.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,40,unknown,Monster.s01e40.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e40.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,41,unknown,Monster.s01e41.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e41.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,42,unknown,Monster.s01e42.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e42.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,43,unknown,Monster.s01e43.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e43.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,44,unknown,Monster.s01e44.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e44.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,45,unknown,Monster.s01e45.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e45.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,46,unknown,Monster.s01e46.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e46.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,47,unknown,Monster.s01e47.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e47.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,48,unknown,Monster.s01e48.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e48.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,49,unknown,Monster.s01e49.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e49.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,50,unknown,Monster.s01e50.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e50.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,51,unknown,Monster.s01e51.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e51.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,52,unknown,Monster.s01e52.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e52.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,53,unknown,Monster.s01e53.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e53.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,54,unknown,Monster.s01e54.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e54.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,55,unknown,Monster.s01e55.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e55.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,56,unknown,Monster.s01e56.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e56.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,57,unknown,Monster.s01e57.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e57.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
